Name,Artist,year
Damn!,YoungBloodZ,2003.0
Come Clean,Hilary Duff,2003.0
Fallen,Sarah McLachlan,2003.0
Get Low,"Lil Jon, The East Side Boyz",2002.0
Are You Gonna Be My Girl,Jet,2003.0
100 Years,Five For Fighting,2003.0
Freek,A,2012.0
Perfect,Sara Evans,2003.0
There Goes My Life,Kenny Chesney,2003.0
Hot Mama,Trace Adkins,2003.0
When The Sun Goes Down,"Kenny Chesney, Uncle Kracker",2004.0
Falls On Me,Fuel,2003.0
You'll Think Of Me,Keith Urban,2004.0
I Love You This Much,Jimmy Wayne,2003.0
Perfect,Simple Plan,2003.0
I'm Really Hot,Missy Elliott,2004.0
Megalomaniac,Incubus,2004.0
If I Ain't Got You,Alicia Keys,2004.0
Sweet Southern Comfort,Buddy Jewell,2003.0
Figured You Out,Nickelback,2003.0
Bounce,Sarah Connor,2003.0
Mayberry,Rascal Flatts,2002.0
Gangsta Nation,Westside Connection,2003.0
I Am The Highway,Audioslave,2002.0
Work It,Nelly,2002.0
Behind Blue Eyes,Limp Bizkit,2003.0
Everything About You,Three Days Grace,2003.0
Long Black Train,Josh Turner,2003.0
Neva Eva,Trillville,2003.0
You Can't Take The Honky Tonk Out Of The Girl,"Brooks, Dunn",2003.0
Hold On,Good Charlotte,2003.0
Hit That,The Offspring,2003.0
One Day At A Time,Tupac With Eminem,2003.0
Love's Divine,Seal,2003.0
The Voice Within,Christina Aguilera,2003.0
Change Clothes,JAY,2003.0
Wild West Show,"Big, Rich",2014.0
Breathe,Michelle Branch,2003.0
Away From Me,Puddle Of Mudd,2003.0
Slow,Kylie Minogue,2003.0
Yeah!,Usher,2004.0
Slow Jamz,Twista,2003.0
The Way You Move,OutKast,2003.0
Hey Ya!,OutKast,2003.0
Hotel,Cassidy,2003.0
Tipsy,J,2004.0
Sorry 2004,Ruben Studdard,2003.0
You Don't Know My Name,Alicia Keys,2003.0
Salt Shaker,Ying Yang Twins,2003.0
Numb,Linkin Park,2003.0
Someday,Nickelback,2003.0
Splash Waterfalls,Ludacris,2003.0
Through The Wire,Kanye West,2003.0
Here Without You,3 Doors Down,2002.0
Toxic,Britney Spears,2004.0
With You,Jessica Simpson,2003.0
Dirt Off Your Shoulder,JAY,2003.0
The First Cut Is The Deepest,Sheryl Crow,2003.0
My Immortal,Evanescence,2003.0
It's My Life,No Doubt,2003.0
White Flag,Dido,2003.0
Suga Suga,Baby Bash,2003.0
Gigolo,Nick Cannon,2003.0
Read Your Mind,Avant,2003.0
Remember When,Alan Jackson,2003.0
Walked Outta Heaven,Jagged Edge,2003.0
Stand Up,Ludacris,2003.0
Watch The Wind Blow By,Tim McGraw,2002.0
This Love,Maroon 5,2002.0
Milkshake,Kelis,2003.0
Get Low,"Lil Jon, The East Side Boyz",2002.0
Wanna Get To Know You,G,2003.0
I Wanna Do It All,Terri Clark,2003.0
No Better Love,Young Gunz,2004.0
I'm Still In Love With You,Sean Paul,2004.0
Little Moments,Brad Paisley,2003.0
In My Daughter's Eyes,Martina McBride,2003.0
Unwell,matchbox twenty,2003.0
I Can't Wait,Sleepy Brown,2004.0
Just A Little While,Janet Jackson,2004.0
Baby Boy,Beyonce,2003.0
Damn!,YoungBloodZ,2003.0
Rubber Band Man,T.I.,2003.0
Fallen,Sarah McLachlan,2003.0
There Goes My Life,Kenny Chesney,2003.0
Perfect,Simple Plan,2003.0
Come Clean,Hilary Duff,2003.0
Hot Mama,Trace Adkins,2003.0
100 Years,Five For Fighting,2003.0
When The Sun Goes Down,"Kenny Chesney, Uncle Kracker",2004.0
Freek,A,2012.0
Gangsta Nation,Westside Connection,2003.0
Perfect,Sara Evans,2003.0
Falls On Me,Fuel,2003.0
Are You Gonna Be My Girl,Jet,2003.0
I'm Really Hot,Missy Elliott,2004.0
You'll Think Of Me,Keith Urban,2004.0
I Love You This Much,Jimmy Wayne,2003.0
Megalomaniac,Incubus,2004.0
Hold On,Good Charlotte,2003.0
Sweet Southern Comfort,Buddy Jewell,2003.0
Figured You Out,Nickelback,2003.0
Mayberry,Rascal Flatts,2002.0
Everything About You,Three Days Grace,2003.0
I Am The Highway,Audioslave,2002.0
You Can't Take The Honky Tonk Out Of The Girl,"Brooks, Dunn",2003.0
Long Black Train,Josh Turner,2003.0
Neva Eva,Trillville,2003.0
Hit That,The Offspring,2003.0
One Day At A Time,Tupac With Eminem,2003.0
Runnin,Tupac,2003.0
The Voice Within,Christina Aguilera,2003.0
Change Clothes,JAY,2003.0
Slow,Kylie Minogue,2003.0
Breathe,Michelle Branch,2003.0
Love's Divine,Seal,2003.0
Wild West Show,"Big, Rich",2014.0
Away From Me,Puddle Of Mudd,2003.0
Stunt 101,G Unit,2003.0
Forthenight,Musiq,2003.0
She's Not Just A Pretty Face,Shania Twain,2003.0
Slow Jamz,Twista,2003.0
Yeah!,Usher,2004.0
The Way You Move,OutKast,2003.0
"Me, Myself And I",Beyonce,2003.0
Hey Ya!,OutKast,2003.0
You Don't Know My Name,Alicia Keys,2003.0
Hotel,Cassidy,2003.0
Someday,Nickelback,2003.0
Salt Shaker,Ying Yang Twins,2003.0
Sorry 2004,Ruben Studdard,2003.0
Numb,Linkin Park,2003.0
Here Without You,3 Doors Down,2002.0
It's My Life,No Doubt,2003.0
Through The Wire,Kanye West,2003.0
Tipsy,J,2004.0
The First Cut Is The Deepest,Sheryl Crow,2003.0
Dirt Off Your Shoulder,JAY,2003.0
Suga Suga,Baby Bash,2003.0
Toxic,Britney Spears,2004.0
With You,Jessica Simpson,2003.0
White Flag,Dido,2003.0
My Immortal,Evanescence,2003.0
Read Your Mind,Avant,2003.0
Milkshake,Kelis,2003.0
Gigolo,Nick Cannon,2003.0
Stand Up,Ludacris,2003.0
Remember When,Alan Jackson,2003.0
Walked Outta Heaven,Jagged Edge,2003.0
Get Low,"Lil Jon, The East Side Boyz",2002.0
Watch The Wind Blow By,Tim McGraw,2002.0
Unwell,matchbox twenty,2003.0
Step In The Name Of Love,R. Kelly,2003.0
I Wanna Do It All,Terri Clark,2003.0
Damn!,YoungBloodZ,2003.0
Perfect,Simple Plan,2003.0
Little Moments,Brad Paisley,2003.0
Gangsta Nation,Westside Connection,2003.0
Baby Boy,Beyonce,2003.0
There Goes My Life,Kenny Chesney,2003.0
In My Daughter's Eyes,Martina McBride,2003.0
Just A Little While,Janet Jackson,2004.0
Wat Da Hook Gon Be,Murphy Lee,2003.0
Fallen,Sarah McLachlan,2003.0
I'm Still In Love With You,Sean Paul,2004.0
No Better Love,Young Gunz,2004.0
Wanna Get To Know You,G,2003.0
This Love,Maroon 5,2002.0
Rubber Band Man,T.I.,2003.0
Megalomaniac,Incubus,2004.0
Hot Mama,Trace Adkins,2003.0
Freek,A,2012.0
I Can't Wait,Sleepy Brown,2004.0
Perfect,Sara Evans,2003.0
Falls On Me,Fuel,2003.0
100 Years,Five For Fighting,2003.0
I Love You This Much,Jimmy Wayne,2003.0
Are You Gonna Be My Girl,Jet,2003.0
You'll Think Of Me,Keith Urban,2004.0
I'm Really Hot,Missy Elliott,2004.0
I Am The Highway,Audioslave,2002.0
Hold On,Good Charlotte,2003.0
You Can't Take The Honky Tonk Out Of The Girl,"Brooks, Dunn",2003.0
Sweet Southern Comfort,Buddy Jewell,2003.0
When The Sun Goes Down,"Kenny Chesney, Uncle Kracker",2004.0
Everything About You,Three Days Grace,2003.0
Figured You Out,Nickelback,2003.0
Mayberry,Rascal Flatts,2002.0
Long Black Train,Josh Turner,2003.0
Hit That,The Offspring,2003.0
Runnin,Tupac,2003.0
One Day At A Time,Tupac With Eminem,2003.0
Neva Eva,Trillville,2003.0
The Voice Within,Christina Aguilera,2003.0
Change Clothes,JAY,2003.0
Breathe,Michelle Branch,2003.0
Slow,Kylie Minogue,2003.0
She's Not Just A Pretty Face,Shania Twain,2003.0
Away From Me,Puddle Of Mudd,2003.0
Gangsta Girl,Big Tymers,2003.0
Forthenight,Musiq,2003.0
Stunt 101,G Unit,2003.0
The Way You Move,OutKast,2003.0
Slow Jamz,Twista,2003.0
Hey Ya!,OutKast,2003.0
Yeah!,Usher,2004.0
You Don't Know My Name,Alicia Keys,2003.0
"Me, Myself And I",Beyonce,2003.0
Someday,Nickelback,2003.0
Hotel,Cassidy,2003.0
Salt Shaker,Ying Yang Twins,2003.0
Here Without You,3 Doors Down,2002.0
It's My Life,No Doubt,2003.0
Numb,Linkin Park,2003.0
Sorry 2004,Ruben Studdard,2003.0
Milkshake,Kelis,2003.0
Through The Wire,Kanye West,2003.0
Suga Suga,Baby Bash,2003.0
Splash Waterfalls,Ludacris,2003.0
White Flag,Dido,2003.0
Tipsy,J,2004.0
Stand Up,Ludacris,2003.0
With You,Jessica Simpson,2003.0
Read Your Mind,Avant,2003.0
Dirt Off Your Shoulder,JAY,2003.0
Walked Outta Heaven,Jagged Edge,2003.0
Gigolo,Nick Cannon,2003.0
Toxic,Britney Spears,2004.0
My Immortal,Evanescence,2003.0
Remember When,Alan Jackson,2003.0
Gangsta Nation,Westside Connection,2003.0
Get Low,"Lil Jon, The East Side Boyz",2002.0
Damn!,YoungBloodZ,2003.0
Step In The Name Of Love,R. Kelly,2003.0
Baby Boy,Beyonce,2003.0
There Goes My Life,Kenny Chesney,2003.0
Unwell,matchbox twenty,2003.0
Perfect,Simple Plan,2003.0
Watch The Wind Blow By,Tim McGraw,2002.0
I Wanna Do It All,Terri Clark,2003.0
Bright Lights,matchbox twenty,2003.0
Little Moments,Brad Paisley,2003.0
Wat Da Hook Gon Be,Murphy Lee,2003.0
Fallen,Sarah McLachlan,2003.0
In My Daughter's Eyes,Martina McBride,2003.0
Headstrong,Trapt,2002.0
You Can't Take The Honky Tonk Out Of The Girl,"Brooks, Dunn",2003.0
Runnin,Tupac,2003.0
I'm Still In Love With You,Sean Paul,2004.0
No Better Love,Young Gunz,2004.0
Rubber Band Man,T.I.,2003.0
Hot Mama,Trace Adkins,2003.0
Megalomaniac,Incubus,2004.0
Perfect,Sara Evans,2003.0
Freek,A,2012.0
Falls On Me,Fuel,2003.0
Are You Gonna Be My Girl,Jet,2003.0
Wanna Get To Know You,G,2003.0
Hold On,Good Charlotte,2003.0
I Love You This Much,Jimmy Wayne,2003.0
This Love,Maroon 5,2002.0
The Voice Within,Christina Aguilera,2003.0
Hit That,The Offspring,2003.0
You'll Think Of Me,Keith Urban,2004.0
100 Years,Five For Fighting,2003.0
I Am The Highway,Audioslave,2002.0
I'm Really Hot,Missy Elliott,2004.0
Sweet Southern Comfort,Buddy Jewell,2003.0
Everything About You,Three Days Grace,2003.0
Figured You Out,Nickelback,2003.0
Change Clothes,JAY,2003.0
Long Black Train,Josh Turner,2003.0
She's Not Just A Pretty Face,Shania Twain,2003.0
Neva Eva,Trillville,2003.0
One Day At A Time,Tupac With Eminem,2003.0
Stunt 101,G Unit,2003.0
Forthenight,Musiq,2003.0
Breathe,Michelle Branch,2003.0
Away From Me,Puddle Of Mudd,2003.0
I Wish,Jo Dee Messina,2003.0
Gangsta Girl,Big Tymers,2003.0
Fallen,Mya,2003.0
Love You More,Ginuwine,2003.0
Hey Ya!,OutKast,2003.0
The Way You Move,OutKast,2003.0
Slow Jamz,Twista,2003.0
You Don't Know My Name,Alicia Keys,2003.0
"Me, Myself And I",Beyonce,2003.0
Yeah!,Usher,2004.0
Milkshake,Kelis,2003.0
Someday,Nickelback,2003.0
Here Without You,3 Doors Down,2002.0
It's My Life,No Doubt,2003.0
Suga Suga,Baby Bash,2003.0
Numb,Linkin Park,2003.0
Salt Shaker,Ying Yang Twins,2003.0
Walked Outta Heaven,Jagged Edge,2003.0
Stand Up,Ludacris,2003.0
Through The Wire,Kanye West,2003.0
The First Cut Is The Deepest,Sheryl Crow,2003.0
White Flag,Dido,2003.0
Sorry 2004,Ruben Studdard,2003.0
Hotel,Cassidy,2003.0
Read Your Mind,Avant,2003.0
With You,Jessica Simpson,2003.0
Gigolo,Nick Cannon,2003.0
Tipsy,J,2004.0
Step In The Name Of Love,R. Kelly,2003.0
Damn!,YoungBloodZ,2003.0
Remember When,Alan Jackson,2003.0
Get Low,"Lil Jon, The East Side Boyz",2002.0
Dirt Off Your Shoulder,JAY,2003.0
Gangsta Nation,Westside Connection,2003.0
Toxic,Britney Spears,2004.0
Baby Boy,Beyonce,2003.0
There Goes My Life,Kenny Chesney,2003.0
My Immortal,Evanescence,2003.0
Perfect,Simple Plan,2003.0
Unwell,matchbox twenty,2003.0
Holidae In,Chingy,2003.0
You Can't Take The Honky Tonk Out Of The Girl,"Brooks, Dunn",2003.0
So Far Away,Staind,2003.0
Watch The Wind Blow By,Tim McGraw,2002.0
I Wanna Do It All,Terri Clark,2003.0
Headstrong,Trapt,2002.0
Bright Lights,matchbox twenty,2003.0
Wat Da Hook Gon Be,Murphy Lee,2003.0
The Voice Within,Christina Aguilera,2003.0
Fallen,Sarah McLachlan,2003.0
Little Moments,Brad Paisley,2003.0
Runnin,Tupac,2003.0
Change Clothes,JAY,2003.0
In My Daughter's Eyes,Martina McBride,2003.0
No Better Love,Young Gunz,2004.0
I'm Still In Love With You,Sean Paul,2004.0
Megalomaniac,Incubus,2004.0
Rubber Band Man,T.I.,2003.0
She's Not Just A Pretty Face,Shania Twain,2003.0
Hot Mama,Trace Adkins,2003.0
Are You Gonna Be My Girl,Jet,2003.0
Falls On Me,Fuel,2003.0
I Am The Highway,Audioslave,2002.0
I Love You This Much,Jimmy Wayne,2003.0
Hit That,The Offspring,2003.0
Perfect,Sara Evans,2003.0
Freek,A,2012.0
Everything About You,Three Days Grace,2003.0
Sweet Southern Comfort,Buddy Jewell,2003.0
Stunt 101,G Unit,2003.0
Figured You Out,Nickelback,2003.0
Long Black Train,Josh Turner,2003.0
I Wish,Jo Dee Messina,2003.0
Breathe,Michelle Branch,2003.0
Forthenight,Musiq,2003.0
Neva Eva,Trillville,2003.0
Fallen,Mya,2003.0
Away From Me,Puddle Of Mudd,2003.0
One Day At A Time,Tupac With Eminem,2003.0
Gangsta Girl,Big Tymers,2003.0
Love You More,Ginuwine,2003.0
Chicks Dig It,Chris Cagle,2003.0
Hey Ya!,OutKast,2003.0
The Way You Move,OutKast,2003.0
You Don't Know My Name,Alicia Keys,2003.0
Slow Jamz,Twista,2003.0
Milkshake,Kelis,2003.0
"Me, Myself And I",Beyonce,2003.0
Yeah!,Usher,2004.0
Someday,Nickelback,2003.0
Suga Suga,Baby Bash,2003.0
It's My Life,No Doubt,2003.0
Here Without You,3 Doors Down,2002.0
Stand Up,Ludacris,2003.0
Walked Outta Heaven,Jagged Edge,2003.0
Numb,Linkin Park,2003.0
Read Your Mind,Avant,2003.0
Salt Shaker,Ying Yang Twins,2003.0
The First Cut Is The Deepest,Sheryl Crow,2003.0
White Flag,Dido,2003.0
Through The Wire,Kanye West,2003.0
Sorry 2004,Ruben Studdard,2003.0
Get Low,"Lil Jon, The East Side Boyz",2002.0
Baby Boy,Beyonce,2003.0
Step In The Name Of Love,R. Kelly,2003.0
Hotel,Cassidy,2003.0
Gigolo,Nick Cannon,2003.0
Damn!,YoungBloodZ,2003.0
Splash Waterfalls,Ludacris,2003.0
Remember When,Alan Jackson,2003.0
There Goes My Life,Kenny Chesney,2003.0
With You,Jessica Simpson,2003.0
Holidae In,Chingy,2003.0
Perfect,Simple Plan,2003.0
Change Clothes,JAY,2003.0
Gangsta Nation,Westside Connection,2003.0
Unwell,matchbox twenty,2003.0
You Can't Take The Honky Tonk Out Of The Girl,"Brooks, Dunn",2003.0
Headstrong,Trapt,2002.0
Wat Da Hook Gon Be,Murphy Lee,2003.0
So Far Away,Staind,2003.0
The Voice Within,Christina Aguilera,2003.0
Runnin,Tupac,2003.0
Tipsy,J,2004.0
I Wanna Do It All,Terri Clark,2003.0
Bright Lights,matchbox twenty,2003.0
My Immortal,Evanescence,2003.0
Watch The Wind Blow By,Tim McGraw,2002.0
Dirt Off Your Shoulder,JAY,2003.0
Fallen,Sarah McLachlan,2003.0
Little Moments,Brad Paisley,2003.0
Toxic,Britney Spears,2004.0
In My Daughter's Eyes,Martina McBride,2003.0
Why Can't I?,Liz Phair,2003.0
She's Not Just A Pretty Face,Shania Twain,2003.0
Stunt 101,G Unit,2003.0
Megalomaniac,Incubus,2004.0
Are You Gonna Be My Girl,Jet,2003.0
Everything About You,Three Days Grace,2003.0
Hit That,The Offspring,2003.0
Rubber Band Man,T.I.,2003.0
I Love You This Much,Jimmy Wayne,2003.0
Perfect,Sara Evans,2003.0
Hot Mama,Trace Adkins,2003.0
I'm Still In Love With You,Sean Paul,2004.0
I Am The Highway,Audioslave,2002.0
No Better Love,Young Gunz,2004.0
I Wish,Jo Dee Messina,2003.0
Breathe,Michelle Branch,2003.0
Freek,A,2012.0
Forthenight,Musiq,2003.0
More To Life,Stacie Orrico,2003.0
Long Black Train,Josh Turner,2003.0
Away From Me,Puddle Of Mudd,2003.0
Neva Eva,Trillville,2003.0
Fallen,Mya,2003.0
Gangsta Girl,Big Tymers,2003.0
Chicks Dig It,Chris Cagle,2003.0
Love You More,Ginuwine,2003.0
Stacy's Mom,Fountains Of Wayne,2003.0
Hey Ya!,OutKast,2003.0
The Way You Move,OutKast,2003.0
Milkshake,Kelis,2003.0
You Don't Know My Name,Alicia Keys,2003.0
Slow Jamz,Twista,2003.0
Stand Up,Ludacris,2003.0
Walked Outta Heaven,Jagged Edge,2003.0
"Me, Myself And I",Beyonce,2003.0
Suga Suga,Baby Bash,2003.0
Here Without You,3 Doors Down,2002.0
It's My Life,No Doubt,2003.0
Someday,Nickelback,2003.0
Read Your Mind,Avant,2003.0
Yeah!,Usher,2004.0
Get Low,"Lil Jon, The East Side Boyz",2002.0
Numb,Linkin Park,2003.0
Baby Boy,Beyonce,2003.0
White Flag,Dido,2003.0
The First Cut Is The Deepest,Sheryl Crow,2003.0
Damn!,YoungBloodZ,2003.0
Holidae In,Chingy,2003.0
Step In The Name Of Love,R. Kelly,2003.0
Change Clothes,JAY,2003.0
Salt Shaker,Ying Yang Twins,2003.0
Through The Wire,Kanye West,2003.0
Gigolo,Nick Cannon,2003.0
Runnin,Tupac,2003.0
Perfect,Simple Plan,2003.0
Remember When,Alan Jackson,2003.0
There Goes My Life,Kenny Chesney,2003.0
Headstrong,Trapt,2002.0
So Far Away,Staind,2003.0
Unwell,matchbox twenty,2003.0
Sorry 2004,Ruben Studdard,2003.0
With You,Jessica Simpson,2003.0
You Can't Take The Honky Tonk Out Of The Girl,"Brooks, Dunn",2003.0
Gangsta Nation,Westside Connection,2003.0
The Voice Within,Christina Aguilera,2003.0
Hotel,Cassidy,2003.0
Stunt 101,G Unit,2003.0
Bright Lights,matchbox twenty,2003.0
Splash Waterfalls,Ludacris,2003.0
Fallen,Sarah McLachlan,2003.0
I Wanna Do It All,Terri Clark,2003.0
Watch The Wind Blow By,Tim McGraw,2002.0
Why Can't I?,Liz Phair,2003.0
Little Moments,Brad Paisley,2003.0
She's Not Just A Pretty Face,Shania Twain,2003.0
In My Daughter's Eyes,Martina McBride,2003.0
My Immortal,Evanescence,2003.0
More To Life,Stacie Orrico,2003.0
Breathe,Michelle Branch,2003.0
Everything About You,Three Days Grace,2003.0
Are You Gonna Be My Girl,Jet,2003.0
Megalomaniac,Incubus,2004.0
Dirt Off Your Shoulder,JAY,2003.0
Hit That,The Offspring,2003.0
Forthenight,Musiq,2003.0
Perfect,Sara Evans,2003.0
Rubber Band Man,T.I.,2003.0
Hot Mama,Trace Adkins,2003.0
I Love You This Much,Jimmy Wayne,2003.0
I Wish,Jo Dee Messina,2003.0
Tipsy,J,2004.0
Fallen,Mya,2003.0
I Am The Highway,Audioslave,2002.0
Away From Me,Puddle Of Mudd,2003.0
I'm Still In Love With You,Sean Paul,2004.0
Freek,A,2012.0
Chicks Dig It,Chris Cagle,2003.0
Gangsta Girl,Big Tymers,2003.0
Long Black Train,Josh Turner,2003.0
Neva Eva,Trillville,2003.0
Stacy's Mom,Fountains Of Wayne,2003.0
Love You More,Ginuwine,2003.0
Weak And Powerless,A Perfect Circle,2003.0
Another Postcard,Barenaked Ladies,2003.0
Pass That Dutch,Missy Elliott,2003.0
Hey Ya!,OutKast,2003.0
The Way You Move,OutKast,2003.0
Milkshake,Kelis,2003.0
You Don't Know My Name,Alicia Keys,2003.0
Stand Up,Ludacris,2003.0
Walked Outta Heaven,Jagged Edge,2003.0
Here Without You,3 Doors Down,2002.0
Slow Jamz,Twista,2003.0
Suga Suga,Baby Bash,2003.0
"Me, Myself And I",Beyonce,2003.0
It's My Life,No Doubt,2003.0
Someday,Nickelback,2003.0
Get Low,"Lil Jon, The East Side Boyz",2002.0
Baby Boy,Beyonce,2003.0
Holidae In,Chingy,2003.0
Damn!,YoungBloodZ,2003.0
Change Clothes,JAY,2003.0
Read Your Mind,Avant,2003.0
Step In The Name Of Love,R. Kelly,2003.0
White Flag,Dido,2003.0
Numb,Linkin Park,2003.0
The First Cut Is The Deepest,Sheryl Crow,2003.0
Headstrong,Trapt,2002.0
Salt Shaker,Ying Yang Twins,2003.0
Runnin,Tupac,2003.0
Stunt 101,G Unit,2003.0
So Far Away,Staind,2003.0
Gigolo,Nick Cannon,2003.0
Unwell,matchbox twenty,2003.0
Through The Wire,Kanye West,2003.0
Wat Da Hook Gon Be,Murphy Lee,2003.0
Perfect,Simple Plan,2003.0
There Goes My Life,Kenny Chesney,2003.0
Remember When,Alan Jackson,2003.0
Bright Lights,matchbox twenty,2003.0
Shake Ya Tailfeather,"Nelly, P. Diddy, Murphy Lee",2003.0
You Can't Take The Honky Tonk Out Of The Girl,"Brooks, Dunn",2003.0
Yeah!,Usher,2004.0
Fallen,Sarah McLachlan,2003.0
Why Can't I?,Liz Phair,2003.0
The Voice Within,Christina Aguilera,2003.0
With You,Jessica Simpson,2003.0
Hotel,Cassidy,2003.0
Sorry 2004,Ruben Studdard,2003.0
Gangsta Nation,Westside Connection,2003.0
Harder To Breathe,Maroon 5,2002.0
I Wanna Do It All,Terri Clark,2003.0
Watch The Wind Blow By,Tim McGraw,2002.0
More To Life,Stacie Orrico,2003.0
Breathe,Michelle Branch,2003.0
Splash Waterfalls,Ludacris,2003.0
Little Moments,Brad Paisley,2003.0
She's Not Just A Pretty Face,Shania Twain,2003.0
Everything About You,Three Days Grace,2003.0
Hit That,The Offspring,2003.0
Are You Gonna Be My Girl,Jet,2003.0
Fallen,Mya,2003.0
Forthenight,Musiq,2003.0
My Immortal,Evanescence,2003.0
I Am The Highway,Audioslave,2002.0
In My Daughter's Eyes,Martina McBride,2003.0
Clubbin,Marques Houston,2003.0
Megalomaniac,Incubus,2004.0
Away From Me,Puddle Of Mudd,2003.0
Rubber Band Man,T.I.,2003.0
Chicks Dig It,Chris Cagle,2003.0
Stacy's Mom,Fountains Of Wayne,2003.0
I'm Still In Love With You,Sean Paul,2004.0
Freek,A,2012.0
Gangsta Girl,Big Tymers,2003.0
Long Black Train,Josh Turner,2003.0
Weak And Powerless,A Perfect Circle,2003.0
Neva Eva,Trillville,2003.0
Pass That Dutch,Missy Elliott,2003.0
Another Postcard,Barenaked Ladies,2003.0
Me Against The Music,Britney Spears,2003.0
Tipsy,J,2004.0
Love You More,Ginuwine,2003.0
Walking In Memphis,Lonestar,2003.0
Hey Ya!,OutKast,2003.0
The Way You Move,OutKast,2003.0
Milkshake,Kelis,2003.0
You Don't Know My Name,Alicia Keys,2003.0
Stand Up,Ludacris,2003.0
Walked Outta Heaven,Jagged Edge,2003.0
Suga Suga,Baby Bash,2003.0
Here Without You,3 Doors Down,2002.0
Slow Jamz,Twista,2003.0
"Me, Myself And I",Beyonce,2003.0
It's My Life,No Doubt,2003.0
Someday,Nickelback,2003.0
Get Low,"Lil Jon, The East Side Boyz",2002.0
Baby Boy,Beyonce,2003.0
Damn!,YoungBloodZ,2003.0
Holidae In,Chingy,2003.0
Change Clothes,JAY,2003.0
Read Your Mind,Avant,2003.0
Step In The Name Of Love,R. Kelly,2003.0
Runnin,Tupac,2003.0
Numb,Linkin Park,2003.0
White Flag,Dido,2003.0
Gigolo,Nick Cannon,2003.0
Headstrong,Trapt,2002.0
Salt Shaker,Ying Yang Twins,2003.0
Stunt 101,G Unit,2003.0
Wat Da Hook Gon Be,Murphy Lee,2003.0
The First Cut Is The Deepest,Sheryl Crow,2003.0
So Far Away,Staind,2003.0
Through The Wire,Kanye West,2003.0
Perfect,Simple Plan,2003.0
The Voice Within,Christina Aguilera,2003.0
There Goes My Life,Kenny Chesney,2003.0
Remember When,Alan Jackson,2003.0
Bright Lights,matchbox twenty,2003.0
Unwell,matchbox twenty,2003.0
Gangsta Nation,Westside Connection,2003.0
Why Can't I?,Liz Phair,2003.0
With You,Jessica Simpson,2003.0
Hotel,Cassidy,2003.0
Fallen,Sarah McLachlan,2003.0
You Can't Take The Honky Tonk Out Of The Girl,"Brooks, Dunn",2003.0
Harder To Breathe,Maroon 5,2002.0
Sorry 2004,Ruben Studdard,2003.0
Fallen,Mya,2003.0
More To Life,Stacie Orrico,2003.0
Yeah!,Usher,2004.0
Breathe,Michelle Branch,2003.0
Everything About You,Three Days Grace,2003.0
Splash Waterfalls,Ludacris,2003.0
I Wanna Do It All,Terri Clark,2003.0
Watch The Wind Blow By,Tim McGraw,2002.0
Forthenight,Musiq,2003.0
Hit That,The Offspring,2003.0
Are You Gonna Be My Girl,Jet,2003.0
Clubbin,Marques Houston,2003.0
She's Not Just A Pretty Face,Shania Twain,2003.0
Little Moments,Brad Paisley,2003.0
My Immortal,Evanescence,2003.0
I Am The Highway,Audioslave,2002.0
Away From Me,Puddle Of Mudd,2003.0
Megalomaniac,Incubus,2004.0
Rubber Band Man,T.I.,2003.0
Rain On Me,Ashanti,2003.0
I'm Still In Love With You,Sean Paul,2004.0
Stacy's Mom,Fountains Of Wayne,2003.0
Gangsta Girl,Big Tymers,2003.0
Chicks Dig It,Chris Cagle,2003.0
Pass That Dutch,Missy Elliott,2003.0
Weak And Powerless,A Perfect Circle,2003.0
Me Against The Music,Britney Spears,2003.0
Love You More,Ginuwine,2003.0
Freek,A,2012.0
Neva Eva,Trillville,2003.0
Bigger Than My Body,John Mayer,2003.0
Heaven,Live,2018.0
Another Postcard,Barenaked Ladies,2003.0
Walking In Memphis,Lonestar,2003.0
